Accuracy,Acc-Score,zero_one_loss,AUC-PR,hamming loss average,Jaccard samples,Jaccard macro,Precision,Recall,Fmeasure
0.11267605633802817,16,0.8873239436619719,0.6545538562925022,0.16901408450704225,0.46272635814889335,0.46368715083798884,0.6133004926108374,0.6552631578947369,0.633587786259542
