"tf-IDFMin, tf-IDFMax, #_TopTerms,Stop_Word,Train/Test_Size,Algorithm,Accuracy_Score,Accuracy_Score_not_normalized,zero_one_loss, AUC-PR,hamming_loss_avg,Jaccard_samples,Jaccard_macro,Precision,Recall,Fmeasure_Score, i"
"(1, 1),358,Yes,0.2,RandomForest,0.09859154929577464,14,0.9014084507042254,0.6405970406573596,0.18603286384976525,0.44301922646993075,0.4428822495606327,0.6412213740458015,0.5887850467289719,0.6138855054811205,1"
