0
"Label, TN, FP, FN, TP"
"Google Common,92,7,40,3"
"Test,97,6,33,6"
"SO,130,0,12,0"
"IO,6,32,10,94"
"UI,12,36,9,85"
"Network,92,7,34,9"
"Security,140,0,2,0"
"OpenOffice Documents,139,0,3,0"
"Database,135,0,7,0"
"PDF,137,0,5,0"
"Logging,16,31,16,79"
"Latex,140,0,1,1"
