"tf-IDFMin, tf-IDFMax, #_TopTerms,Stop_Word,Train/Test_Size,Algorithm,Accuracy_Score,Accuracy_Score_not_normalized,zero_one_loss, AUC-PR,hamming_loss_avg,Jaccard_samples,Jaccard_macro,Precision,Recall,Fmeasure_Score, i"
"(1, 1),11456,Yes,0.2,RandomForest,0.09154929577464789,13,0.9084507042253521,0.6566049621959209,0.18309859154929578,0.4687569863626201,0.45549738219895286,0.6289156626506024,0.6229116945107399,0.6258992805755396,2"
