"tf-IDFMin, tf-IDFMax, #_TopTerms,Stop_Word,Train/Test_Size,Algorithm,Accuracy_Score,Accuracy_Score_not_normalized,zero_one_loss, AUC-PR,hamming_loss_avg,Jaccard_samples,Jaccard_macro,Precision,Recall,Fmeasure_Score, i"
"(1, 1),179,Yes,0.2,RandomForest,0.11267605633802817,16,0.8873239436619719,0.6489737114017745,0.17194835680751175,0.47753185781354796,0.47302158273381295,0.650990099009901,0.6337349397590362,0.6422466422466422,8"
