"tf-IDFMin, tf-IDFMax, #_TopTerms,Stop_Word,Train/Test_Size,Algorithm,Accuracy_Score,Accuracy_Score_not_normalized,zero_one_loss, AUC-PR,hamming_loss_avg,Jaccard_samples,Jaccard_macro,Precision,Recall,Fmeasure_Score, i"
"(1, 1),1432,Yes,0.2,RandomForest,0.07746478873239436,11,0.9225352112676056,0.647170107894667,0.18427230046948356,0.44882070198971613,0.45200698080279234,0.6410891089108911,0.6051401869158879,0.6225961538461539,1"
