Accuracy,Acc-Score,zero_one_loss,AUC-PR,hamming loss average,Jaccard samples,Jaccard macro,Precision,Recall,Fmeasure
0.1267605633802817,18,0.8732394366197183,0.6226264582621935,0.17077464788732394,0.45734406438631797,0.4540337711069418,0.6126582278481013,0.6368421052631579,0.6245161290322581
