Accuracy,Acc-Score,zero_one_loss,AUC-PR,hamming loss average,Jaccard samples,Jaccard macro,Precision,Recall,Fmeasure
0.1056338028169014,15,0.8943661971830986,0.6409542141696927,0.16725352112676056,0.46519114688128765,0.46828358208955223,0.6167076167076168,0.6605263157894737,0.6378653113087674
