0
"Label, TN, FP, FN, TP"
"Google Common,91,8,39,4"
"Test,95,8,30,9"
"SO,130,0,11,1"
"IO,7,31,11,93"
"UI,13,35,14,80"
"Network,89,10,34,9"
"Security,140,0,2,0"
"OpenOffice Documents,139,0,2,1"
"Database,134,1,7,0"
"PDF,137,0,5,0"
"Logging,14,33,20,75"
"Latex,140,0,1,1"
