0
"Label, TN, FP, FN, TP"
"Google Common,92,11,23,16"
"Test,99,10,21,12"
"SO,128,1,13,0"
"IO,13,31,11,87"
"UI,19,29,19,75"
"Network,84,8,36,14"
"Security,137,0,5,0"
"OpenOffice Documents,135,0,7,0"
"Database,134,0,8,0"
"PDF,137,2,3,0"
"Logging,26,25,22,69"
"Latex,139,1,1,1"
