Accuracy,Acc-Score,zero_one_loss,AUC-PR,hamming loss average,Jaccard samples,Jaccard macro,Precision,Recall,Fmeasure
0.1056338028169014,15,0.8943661971830986,0.6400025245120435,0.16490610328638497,0.47082494969818917,0.4727954971857411,0.6222222222222222,0.6631578947368421,0.6420382165605096
