0
"Label, TN, FP, FN, TP"
"Google Common,95,8,27,12"
"Test,107,2,27,6"
"SO,128,1,13,0"
"IO,5,39,3,95"
"UI,15,33,7,87"
"Network,89,3,41,9"
"Security,137,0,5,0"
"OpenOffice Documents,135,0,7,0"
"Database,134,0,8,0"
"PDF,137,2,3,0"
"Logging,15,36,12,79"
"Latex,139,1,1,1"
