0
"Label, TN, FP, FN, TP"
"Google Common,100,3,36,3"
"Test,89,4,43,6"
"SO,128,1,12,1"
"IO,8,29,6,99"
"UI,6,45,8,83"
"Network,91,3,42,6"
"Security,138,0,4,0"
"OpenOffice Documents,141,0,1,0"
"Database,136,0,6,0"
"PDF,138,0,4,0"
"Logging,12,36,18,76"
"Latex,141,0,0,1"
