0
"Label, TN, FP, FN, TP"
"Google Common,94,5,40,3"
"Test,96,7,34,5"
"SO,130,0,11,1"
"IO,6,32,8,96"
"UI,12,36,11,83"
"Network,93,6,38,5"
"Security,140,0,2,0"
"OpenOffice Documents,139,0,3,0"
"Database,134,1,7,0"
"PDF,137,0,5,0"
"Logging,15,32,13,82"
"Latex,140,0,2,0"
