0
"Label, TN, FP, FN, TP"
"Google Common,92,7,34,9"
"Test,85,9,35,13"
"SO,128,3,11,0"
"IO,17,33,16,76"
"UI,23,27,19,73"
"Network,91,11,35,5"
"Security,139,0,3,0"
"OpenOffice Documents,135,1,6,0"
"Database,136,0,6,0"
"PDF,136,1,5,0"
"Logging,24,37,24,57"
"Latex,140,1,1,0"
