"tf-IDFMin, tf-IDFMax, #_TopTerms,Stop_Word,Train/Test_Size,Algorithm,Accuracy_Score,Accuracy_Score_not_normalized,zero_one_loss, AUC-PR,hamming_loss_avg,Jaccard_samples,Jaccard_macro,Precision,Recall,Fmeasure_Score, i"
"(1, 1),745,Yes,0.2,RandomForest,0.08450704225352113,12,0.9154929577464789,0.657552821609785,0.18427230046948356,0.45653364632237875,0.44912280701754387,0.628992628992629,0.6109785202863962,0.6198547215496368,2"
