"tf-IDFMin, tf-IDFMax, #_TopTerms,Stop_Word,Train/Test_Size,Algorithm,Accuracy_Score,Accuracy_Score_not_normalized,zero_one_loss, AUC-PR,hamming_loss_avg,Jaccard_samples,Jaccard_macro,Precision,Recall,Fmeasure_Score, i"
"(1, 1),11456,Yes,0.2,RandomForest,0.14084507042253522,20,0.8591549295774648,0.7294156031531732,0.1637323943661972,0.5215487368656383,0.5044404973357016,0.7029702970297029,0.6410835214446953,0.6706021251475797,0"
