0
"Label, TN, FP, FN, TP"
"Google Common,90,13,24,15"
"Test,103,6,23,10"
"SO,128,1,13,0"
"IO,12,32,4,94"
"UI,16,32,16,78"
"Network,85,7,38,12"
"Security,137,0,5,0"
"OpenOffice Documents,135,0,7,0"
"Database,134,0,8,0"
"PDF,138,1,3,0"
"Logging,19,32,17,74"
"Latex,139,1,1,1"
