"tf-IDFMin, tf-IDFMax, #_TopTerms,Stop_Word,Train/Test_Size,Algorithm,Accuracy_Score,Accuracy_Score_not_normalized,zero_one_loss, AUC-PR,hamming_loss_avg,Jaccard_samples,Jaccard_macro,Precision,Recall,Fmeasure_Score, i"
"(1, 1),179,Yes,0.2,RandomForest,0.16901408450704225,24,0.8309859154929577,0.718765345398349,0.16842723004694835,0.5097725240330875,0.48841354723707664,0.6989795918367347,0.618510158013544,0.6562874251497006,0"
