"tf-IDFMin, tf-IDFMax, #_TopTerms,Stop_Word,Train/Test_Size,Algorithm,Accuracy_Score,Accuracy_Score_not_normalized,zero_one_loss, AUC-PR,hamming_loss_avg,Jaccard_samples,Jaccard_macro,Precision,Recall,Fmeasure_Score, i"
"(1, 1),716,Yes,0.2,RandomForest,0.11971830985915492,17,0.8802816901408451,0.6685515885626445,0.1637323943661972,0.48229376257545276,0.48713235294117646,0.6725888324873096,0.6385542168674698,0.6551297898640297,8"
