0
"Label, TN, FP, FN, TP"
"Google Common,97,4,38,3"
"Test,86,13,33,10"
"SO,130,2,10,0"
"IO,5,39,7,91"
"UI,12,37,15,78"
"Network,97,7,29,9"
"Security,138,2,2,0"
"OpenOffice Documents,138,1,3,0"
"Database,138,0,4,0"
"PDF,138,3,1,0"
"Logging,12,48,15,67"
"Latex,138,0,4,0"
