0
"Label, TN, FP, FN, TP"
"Google Common,92,7,40,3"
"Test,99,4,31,8"
"SO,130,0,11,1"
"IO,6,32,7,97"
"UI,15,33,10,84"
"Network,94,5,36,7"
"Security,140,0,2,0"
"OpenOffice Documents,139,0,3,0"
"Database,135,0,7,0"
"PDF,137,0,5,0"
"Logging,14,33,11,84"
"Latex,140,0,1,1"
