0
"Label, TN, FP, FN, TP"
"Google Common,92,9,36,5"
"Test,82,17,35,8"
"SO,128,4,10,0"
"IO,10,34,12,86"
"UI,16,33,16,77"
"Network,95,9,27,11"
"Security,138,2,2,0"
"OpenOffice Documents,139,0,3,0"
"Database,137,1,4,0"
"PDF,138,3,1,0"
"Logging,19,41,21,61"
"Latex,138,0,4,0"
