0
"Label, TN, FP, FN, TP"
"Google Common,83,16,33,10"
"Test,83,20,27,12"
"SO,125,5,11,1"
"IO,14,24,20,84"
"UI,21,27,16,78"
"Network,90,9,33,10"
"Security,138,2,1,1"
"OpenOffice Documents,138,1,2,1"
"Database,134,1,7,0"
"PDF,137,0,5,0"
"Logging,18,29,25,70"
"Latex,140,0,1,1"
