0
"Label, TN, FP, FN, TP"
"Google Common,95,6,38,3"
"Test,87,12,36,7"
"SO,130,2,10,0"
"IO,6,38,6,92"
"UI,15,34,15,78"
"Network,98,6,28,10"
"Security,138,2,2,0"
"OpenOffice Documents,138,1,3,0"
"Database,138,0,4,0"
"PDF,138,3,1,0"
"Logging,15,45,12,70"
"Latex,138,0,4,0"
