0
"Label, TN, FP, FN, TP"
"Google Common,93,11,24,14"
"Test,88,11,31,12"
"SO,132,0,10,0"
"IO,11,33,11,87"
"UI,18,30,13,81"
"Network,77,21,31,13"
"Security,139,0,3,0"
"OpenOffice Documents,138,0,4,0"
"Database,135,1,6,0"
"PDF,137,0,5,0"
"Logging,17,39,15,71"
"Latex,139,1,2,0"
