0
"Label, TN, FP, FN, TP"
"Google Common,98,7,33,4"
"Test,96,7,31,8"
"SO,131,1,10,0"
"IO,11,34,3,94"
"UI,12,45,11,74"
"Network,98,8,27,9"
"Security,134,0,8,0"
"OpenOffice Documents,137,0,5,0"
"Database,133,0,9,0"
"PDF,134,0,8,0"
"Logging,16,48,20,58"
"Latex,139,1,2,0"
