Accuracy,Acc-Score,zero_one_loss,AUC-PR,hamming loss average,Jaccard samples,Jaccard macro,Precision,Recall,Fmeasure
0.11971830985915492,17,0.8802816901408451,0.6483529398060328,0.16725352112676056,0.4655432595573441,0.4672897196261682,0.6172839506172839,0.6578947368421053,0.6369426751592356
