0
"Label, TN, FP, FN, TP"
"Google Common,102,2,30,8"
"Test,94,5,36,7"
"SO,132,0,10,0"
"IO,8,36,6,92"
"UI,14,34,7,87"
"Network,94,4,34,10"
"Security,139,0,3,0"
"OpenOffice Documents,138,0,4,0"
"Database,136,0,6,0"
"PDF,137,0,5,0"
"Logging,18,38,15,71"
"Latex,139,1,2,0"
