0
"Label, TN, FP, FN, TP"
"Google Common,86,17,24,15"
"Test,95,14,22,11"
"SO,127,2,13,0"
"IO,18,26,15,83"
"UI,22,26,21,73"
"Network,85,7,34,16"
"Security,137,0,5,0"
"OpenOffice Documents,135,0,7,0"
"Database,134,0,8,0"
"PDF,138,1,3,0"
"Logging,22,29,20,71"
"Latex,139,1,1,1"
