0
"Label, TN, FP, FN, TP"
"Google Common,102,2,31,7"
"Test,92,7,35,8"
"SO,132,0,10,0"
"IO,8,36,6,92"
"UI,12,36,8,86"
"Network,90,8,33,11"
"Security,139,0,3,0"
"OpenOffice Documents,138,0,4,0"
"Database,136,0,6,0"
"PDF,137,0,5,0"
"Logging,17,39,12,74"
"Latex,139,1,2,0"
