0
"Label, TN, FP, FN, TP"
"Google Common,93,6,38,5"
"Test,91,3,43,5"
"SO,130,1,11,0"
"IO,9,41,7,85"
"UI,12,38,5,87"
"Network,97,5,35,5"
"Security,138,1,3,0"
"OpenOffice Documents,134,2,6,0"
"Database,136,0,6,0"
"PDF,136,1,5,0"
"Logging,15,46,9,72"
"Latex,140,1,1,0"
