Accuracy,Acc-Score,zero_one_loss,AUC-PR,hamming loss average,Jaccard samples,Jaccard macro,Precision,Recall,Fmeasure
0.11971830985915492,17,0.8802816901408451,0.6511596752001922,0.16725352112676056,0.46757209926224,0.46828358208955223,0.6167076167076168,0.6605263157894737,0.6378653113087674
