0
"Label, TN, FP, FN, TP"
"Google Common,90,13,30,9"
"Test,88,8,35,11"
"SO,126,2,14,0"
"IO,9,29,10,94"
"UI,15,40,12,75"
"Network,91,7,30,14"
"Security,136,1,5,0"
"OpenOffice Documents,136,1,5,0"
"Database,137,0,5,0"
"PDF,138,2,2,0"
"Logging,21,38,13,70"
"Latex,140,0,2,0"
