Accuracy,Acc-Score,zero_one_loss,AUC-PR,hamming loss average,Jaccard samples,Jaccard macro,Precision,Recall,Fmeasure
0.1056338028169014,15,0.8943661971830986,0.6548830302182611,0.17018779342723006,0.4606807511737089,0.4619666048237477,0.6102941176470589,0.6552631578947369,0.631979695431472
