date_time,tf-IDF,#_TopTerms,Stop_Word,Train/Test_Size,Algorithm,Accuracy_Score,Accuracy_Score_not_normalized,zero_one_loss,AUC-PR,hamming_loss_avg,Jaccard_samples,Jaccard_macro,Precision,Recall,Fmeasure_Score,i
2020-05-13 15:58:19.880684,"(1, 1)",900,Yes,0.2,RandomForest,0.1619718309859155,23,0.8380281690140845,0.7266390940425825,0.16549295774647887,0.5176838810641627,0.5,0.6997518610421837,0.636568848758465,0.6666666666666666,0
2020-05-13 15:58:21.230550,"(1, 1)",900,Yes,0.2,RandomForest,0.09154929577464788,13,0.9084507042253521,0.6547566295700364,0.18309859154929573,0.4570701989716074,0.4507042253521127,0.6464646464646465,0.5981308411214953,0.6213592233009709,1
2020-05-13 15:58:22.584590,"(1, 1)",900,Yes,0.2,RandomForest,0.09154929577464788,13,0.908450704225352,0.6604420492601462,0.18368544600938969,0.46511848871003797,0.4565972222222222,0.6261904761904762,0.6276849642004774,0.6269368295589989,2
2020-05-13 15:58:24.003014,"(1, 1)",900,Yes,0.2,RandomForest,0.11267605633802814,16,0.8873239436619719,0.6696846449252578,0.18192488262910805,0.4681952828079589,0.4645941278065631,0.6529126213592233,0.6169724770642202,0.6344339622641509,3
2020-05-13 15:58:25.343822,"(1, 1)",900,Yes,0.2,RandomForest,0.15492957746478872,22,0.8450704225352113,0.7086150660099813,0.16490610328638494,0.5133998435054774,0.5017730496453899,0.7110552763819096,0.6302895322939867,0.6682408500590319,4
2020-05-13 15:58:26.712769,"(1, 1)",900,Yes,0.2,RandomForest,0.13380281690140844,19,0.8661971830985915,0.6927218855213091,0.16784037558685447,0.4994438855354349,0.4892857142857143,0.6832917705735662,0.6327944572748267,0.6570743405275778,5
2020-05-13 15:58:28.112914,"(1, 1)",900,Yes,0.2,RandomForest,0.1056338028169014,15,0.8943661971830986,0.6885316818401407,0.1766431924882629,0.4898725687458082,0.4783362218370884,0.6934673366834171,0.6065934065934065,0.6471277842907386,6
2020-05-13 15:58:29.447424,"(1, 1)",900,Yes,0.2,RandomForest,0.1056338028169014,15,0.8943661971830986,0.620070275074966,0.18603286384976525,0.4508076235188912,0.4467713787085515,0.6168674698795181,0.6183574879227053,0.6176115802171291,7
2020-05-13 15:58:30.869061,"(1, 1)",900,Yes,0.2,RandomForest,0.1056338028169014,15,0.8943661971830986,0.6671169098285499,0.16901408450704225,0.4727196512407781,0.4792043399638337,0.6575682382133995,0.6385542168674698,0.647921760391198,8
2020-05-13 15:58:32.217853,"(1, 1)",900,Yes,0.2,RandomForest,0.11267605633802817,16,0.8873239436619719,0.6345574033117757,0.16784037558685447,0.4660798122065728,0.4654205607476635,0.6163366336633663,0.6552631578947369,0.6352040816326531,9
