Google Common,Test,SO,IO,UI,Network,Security,OpenOffice Documents,Database,PDF,Logging,Latex
0.6666666666666666,0.7272727272727273,0.5384615384615384,0.8143712574850299,0.7032258064516129,0.7222222222222222,0.8333333333333334,1.0,0.8,1.0,0.6809815950920245,0.8888888888888888
0.24561403508771928,0.13333333333333333,0.4117647058823529,0.9577464788732394,0.9478260869565217,0.38235294117647056,0.35714285714285715,0.3333333333333333,0.5333333333333333,0.8181818181818182,0.9652173913043478,0.7272727272727273
0.358974358974359,0.22535211267605634,0.4666666666666667,0.8802588996763754,0.8074074074074075,0.4999999999999999,0.5,0.5,0.64,0.9,0.7985611510791367,0.7999999999999999
57.0,60.0,17.0,142.0,115.0,68.0,14.0,6.0,15.0,11.0,115.0,11.0
