date_time,tf-IDF,#_TopTerms,Stop_Word,Train/Test_Size,Algorithm,Accuracy_Score,Accuracy_Score_not_normalized,zero_one_loss,AUC-PR,hamming_loss_avg,Jaccard_samples,Jaccard_macro,Precision,Recall,Fmeasure_Score,i
2020-05-13 17:11:46.320897,"(1, 1)",5878,Yes,0.2,RandomForest,0.1267605633802817,18,0.8732394366197183,0.6936863834358691,0.17312206572769953,0.4872065727699531,0.4778761061946903,0.6887755102040817,0.6094808126410836,0.6467065868263474,0
2020-05-13 17:11:48.664003,"(1, 1)",5878,Yes,0.2,RandomForest,0.06338028169014084,9,0.9366197183098592,0.6519816029185703,0.18192488262910805,0.4482841493404874,0.4542253521126761,0.6482412060301508,0.6028037383177571,0.6246973365617434,1
2020-05-13 17:11:51.091736,"(1, 1)",5878,Yes,0.2,RandomForest,0.07042253521126761,10,0.9295774647887324,0.6422133776077645,0.18603286384976525,0.4395148669796557,0.44190140845070425,0.6275,0.5990453460620525,0.6129426129426129,2
2020-05-13 17:11:53.366098,"(1, 1)",5878,Yes,0.2,RandomForest,0.11267605633802814,16,0.8873239436619719,0.6759946584069978,0.1766431924882629,0.4756287726358149,0.4691358024691358,0.6700251889168766,0.6100917431192661,0.638655462184874,3
2020-05-13 17:11:55.621107,"(1, 1)",5878,Yes,0.2,RandomForest,0.11971830985915492,17,0.8802816901408451,0.6931199739546094,0.1643192488262911,0.5011317907444668,0.4973070017953322,0.7194805194805195,0.6169265033407573,0.6642685851318946,4
2020-05-13 17:11:57.786438,"(1, 1)",5878,Yes,0.2,RandomForest,0.1056338028169014,15,0.8943661971830986,0.6891683203059262,0.1742957746478873,0.479474066621954,0.4686940966010734,0.6752577319587629,0.605080831408776,0.6382460414129112,5
2020-05-13 17:12:00.038477,"(1, 1)",5878,Yes,0.2,RandomForest,0.09859154929577464,14,0.9014084507042254,0.6967480005288694,0.1784037558685446,0.473775989268947,0.4628975265017668,0.7024128686327078,0.5758241758241758,0.6328502415458936,6
2020-05-13 17:12:02.198069,"(1, 1)",5878,Yes,0.2,RandomForest,0.08450704225352113,12,0.9154929577464788,0.6165840746376678,0.1813380281690141,0.4548373574782025,0.4511545293072824,0.630272952853598,0.6135265700483091,0.6217870257037943,7
2020-05-13 17:12:04.349152,"(1, 1)",5878,Yes,0.2,RandomForest,0.09859154929577464,14,0.9014084507042254,0.6484929984456975,0.17370892018779344,0.4595908786049631,0.4598540145985402,0.6545454545454545,0.6072289156626506,0.63,8
2020-05-13 17:12:06.494213,"(1, 1)",5878,Yes,0.2,RandomForest,0.1267605633802817,18,0.8732394366197183,0.63823418513259,0.16842723004694835,0.4708920187793428,0.4655493482309125,0.6142506142506142,0.6578947368421053,0.6353240152477765,9
