"tf-IDFMin, tf-IDFMax, #_TopTerms,Stop_Word,Train/Test_Size,Algorithm,Accuracy_Score,Accuracy_Score_not_normalized,zero_one_loss, AUC-PR,hamming_loss_avg,Jaccard_samples,Jaccard_macro,Precision,Recall,Fmeasure_Score, i"
"(1, 1),895,Yes,0.2,RandomForest,0.17318435754189945,31,0.8268156424581006,0.77312786989245,0.16061452513966482,0.5382371198013656,0.5418326693227091,0.7298747763864043,0.6777408637873754,0.702842377260982,1"
