"tf-IDFMin, tf-IDFMax, #_TopTerms,Stop_Word,Train/Test_Size,Algorithm,Accuracy_Score,Accuracy_Score_not_normalized,zero_one_loss, AUC-PR,hamming_loss_avg,Jaccard_samples,Jaccard_macro,Precision,Recall,Fmeasure_Score, i"
"(1, 1),5967,Yes,0.2,RandomForest,0.1056338028169014,15,0.8943661971830986,0.643618718528896,0.17194835680751175,0.4616700201207243,0.45740740740740743,0.6068796068796068,0.65,0.627700127064803,9"
