Google Common,Test,SO,IO,UI,Network,Security,OpenOffice Documents,Database,PDF,Logging,Latex
0.6923076923076923,0.5555555555555556,0.3333333333333333,0.6692307692307692,0.59375,0.5,0.0,0.0,0.0,0.0,0.5641025641025641,0.0
0.23076923076923078,0.12195121951219512,0.14285714285714285,0.9560439560439561,0.95,0.09375,0.0,0.0,0.0,0.0,0.9041095890410958,0.0
0.34615384615384615,0.2,0.2,0.7873303167420814,0.7307692307692308,0.15789473684210525,0.0,0.0,0.0,0.0,0.6947368421052632,0.0
39.0,41.0,7.0,91.0,80.0,32.0,4.0,4.0,5.0,2.0,73.0,2.0
