0
"Label, TN, FP, FN, TP"
"Google Common,95,4,37,6"
"Test,98,5,36,3"
"SO,130,0,12,0"
"IO,7,31,7,97"
"UI,15,33,4,90"
"Network,94,5,40,3"
"Security,140,0,2,0"
"OpenOffice Documents,139,0,3,0"
"Database,134,1,7,0"
"PDF,137,0,5,0"
"Logging,16,31,23,72"
"Latex,140,0,1,1"
