Google Common,Test,SO,IO,UI,Network,Security,OpenOffice Documents,Database,PDF,Logging,Latex
0.8,0.6129032258064516,0.7692307692307693,0.8203592814371258,0.8267716535433071,0.7954545454545454,0.6,0.5,0.6923076923076923,0.875,0.6896551724137931,1.0
0.49122807017543857,0.3220338983050847,0.47619047619047616,0.9716312056737588,0.8974358974358975,0.5072463768115942,0.46153846153846156,0.5714285714285714,0.6923076923076923,0.7777777777777778,0.8695652173913043,0.8888888888888888
0.6086956521739131,0.4222222222222223,0.588235294117647,0.8896103896103895,0.8606557377049181,0.6194690265486726,0.5217391304347826,0.5333333333333333,0.6923076923076923,0.823529411764706,0.7692307692307693,0.9411764705882353
57.0,59.0,21.0,141.0,117.0,69.0,13.0,7.0,13.0,9.0,115.0,9.0
