Accuracy,Acc-Score,zero_one_loss,AUC-PR,hamming loss average,Jaccard samples,Jaccard macro,Precision,Recall,Fmeasure
0.1267605633802817,18,0.8732394366197183,0.63823418513259,0.16842723004694835,0.4708920187793428,0.4655493482309125,0.6142506142506142,0.6578947368421053,0.6353240152477765
