Accuracy,Acc-Score,zero_one_loss,AUC-PR,hamming loss average,Jaccard samples,Jaccard macro,Precision,Recall,Fmeasure
0.2112676056338028,30,0.7887323943661972,0.7553463916338463,0.13908450704225353,0.5639727252403308,0.5863874345549738,0.721030042918455,0.7584650112866818,0.7392739273927393
