0
"Label, TN, FP, FN, TP"
"Google Common,97,6,32,7"
"Test,105,4,31,2"
"SO,128,1,13,0"
"IO,7,37,1,97"
"UI,13,35,10,84"
"Network,88,4,44,6"
"Security,137,0,5,0"
"OpenOffice Documents,135,0,7,0"
"Database,134,0,8,0"
"PDF,137,2,3,0"
"Logging,19,32,18,73"
"Latex,139,1,1,1"
