"tf-IDFMin, tf-IDFMax, #_TopTerms,Stop_Word,Train/Test_Size,Algorithm,Accuracy_Score,Accuracy_Score_not_normalized,zero_one_loss, AUC-PR,hamming_loss_avg,Jaccard_samples,Jaccard_macro,Precision,Recall,Fmeasure_Score, i"
"(1, 1),11456,Yes,0.2,RandomForest,0.1056338028169014,15,0.8943661971830986,0.6640171629726692,0.176056338028169,0.45759557344064383,0.45652173913043476,0.6478149100257069,0.6072289156626506,0.6268656716417911,8"
