Accuracy,Acc-Score,zero_one_loss,AUC-PR,hamming loss average,Jaccard samples,Jaccard macro,Precision,Recall,Fmeasure
0.2737430167597765,49,0.7262569832402235,0.8284614761706123,0.1373370577281192,0.5994701605036801,0.6148825065274152,0.7658536585365854,0.7572347266881029,0.761519805982215
