0
"Label, TN, FP, FN, TP"
"Google Common,103,13,26,37"
"Test,114,14,29,22"
"SO,155,4,13,7"
"IO,13,26,7,133"
"UI,35,19,14,111"
"Network,100,9,35,35"
"Security,173,3,2,1"
"OpenOffice Documents,168,3,1,7"
"Database,155,9,5,10"
"PDF,155,8,8,8"
"Logging,20,32,16,111"
"Latex,170,0,2,7"
