Google Common,Test,SO,IO,UI,Network,Security,OpenOffice Documents,Database,PDF,Logging,Latex
0.5,0.6666666666666666,0.3333333333333333,0.6692307692307692,0.6031746031746031,0.5714285714285714,0.0,0.0,0.0,0.0,0.5416666666666666,0.0
0.1794871794871795,0.14634146341463414,0.14285714285714285,0.9560439560439561,0.95,0.125,0.0,0.0,0.0,0.0,0.8904109589041096,0.0
0.2641509433962264,0.24,0.2,0.7873303167420814,0.7378640776699029,0.20512820512820512,0.0,0.0,0.0,0.0,0.6735751295336788,0.0
39.0,41.0,7.0,91.0,80.0,32.0,4.0,4.0,5.0,2.0,73.0,2.0
