Google Common,Test,SO,IO,UI,Network,Security,OpenOffice Documents,Database,PDF,Logging,Latex
0.6875,0.7307692307692307,0.7333333333333333,0.8095238095238095,0.7910447761194029,0.825,0.75,0.5555555555555556,0.8666666666666667,0.9090909090909091,0.6875,0.8888888888888888
0.4074074074074074,0.3333333333333333,0.6470588235294118,0.9645390070921985,0.8983050847457628,0.515625,0.6923076923076923,0.8333333333333334,0.8125,0.8333333333333334,0.8608695652173913,0.8888888888888888
0.5116279069767441,0.45783132530120474,0.6875,0.8802588996763755,0.8412698412698412,0.6346153846153846,0.7199999999999999,0.6666666666666667,0.8387096774193549,0.8695652173913043,0.7644787644787645,0.8888888888888888
54.0,57.0,17.0,141.0,118.0,64.0,13.0,6.0,16.0,12.0,115.0,9.0
