Google Common,Test,SO,IO,UI,Network,Security,OpenOffice Documents,Database,PDF,Logging,Latex
0.6153846153846154,0.6923076923076923,0.3333333333333333,0.6796875,0.6048387096774194,0.7,0.0,0.0,0.0,0.0,0.5431034482758621,0.0
0.20512820512820512,0.21951219512195122,0.14285714285714285,0.9560439560439561,0.9375,0.21875,0.0,0.0,0.0,0.0,0.863013698630137,0.0
0.3076923076923077,0.3333333333333333,0.2,0.7945205479452054,0.7352941176470588,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666667,0.0
39.0,41.0,7.0,91.0,80.0,32.0,4.0,4.0,5.0,2.0,73.0,2.0
