"tf-IDFMin, tf-IDFMax, #_TopTerms,Stop_Word,Train/Test_Size,Algorithm,Accuracy_Score,Accuracy_Score_not_normalized,zero_one_loss, AUC-PR,hamming_loss_avg,Jaccard_samples,Jaccard_macro,Precision,Recall,Fmeasure_Score, i"
"(1, 1),900,Yes,0.2,RandomForest,0.1056338028169014,15,0.8943661971830986,0.6863392859394211,0.1772300469483568,0.48798345629331547,0.47660311958405543,0.6926952141057935,0.6043956043956044,0.6455399061032864,6"
