0
"Label, TN, FP, FN, TP"
"Google Common,101,3,29,9"
"Test,92,7,36,7"
"SO,132,0,10,0"
"IO,6,38,4,94"
"UI,11,37,9,85"
"Network,92,6,35,9"
"Security,139,0,3,0"
"OpenOffice Documents,138,0,4,0"
"Database,136,0,6,0"
"PDF,137,0,5,0"
"Logging,17,39,13,73"
"Latex,139,1,2,0"
