date_time,tf-IDF,#_TopTerms,Stop_Word,Train/Test_Size,Algorithm,Accuracy_Score,Accuracy_Score_not_normalized,zero_one_loss,AUC-PR,hamming_loss_avg,Jaccard_samples,Jaccard_macro,Precision,Recall,Fmeasure_Score,i
2020-05-16 09:07:02.677794,"(1, 1)",900,Yes,0.2,RandomForest,0.15492957746478872,22,0.8450704225352113,0.7216015927259194,0.16549295774647887,0.5177593337804605,0.5017667844522968,0.6977886977886978,0.6410835214446953,0.6682352941176469,0
2020-05-16 09:07:04.172001,"(1, 1)",900,Yes,0.2,RandomForest,0.09154929577464788,13,0.9084507042253521,0.6464494794029422,0.18368544600938969,0.4537838139950816,0.4499121265377856,0.6448362720403022,0.5981308411214953,0.6206060606060606,1
2020-05-16 09:07:05.738424,"(1, 1)",900,Yes,0.2,RandomForest,0.056338028169014086,8,0.943661971830986,0.6498034418479375,0.18896713615023475,0.44597026604068857,0.44482758620689655,0.6157517899761337,0.6157517899761337,0.6157517899761337,2
2020-05-16 09:07:07.260150,"(1, 1)",900,Yes,0.2,RandomForest,0.11971830985915492,17,0.8802816901408451,0.6785254551049291,0.1813380281690141,0.4706600715403532,0.4717948717948718,0.6494117647058824,0.6330275229357798,0.6411149825783973,3
2020-05-16 09:07:08.516348,"(1, 1)",900,Yes,0.2,RandomForest,0.1619718309859155,23,0.8380281690140845,0.6990406212460344,0.16490610328638494,0.5069668008048289,0.49641577060931896,0.7176165803108808,0.6169265033407573,0.6634730538922157,4
2020-05-16 09:07:09.864392,"(1, 1)",900,Yes,0.2,RandomForest,0.11971830985915492,17,0.8802816901408451,0.6944832613135088,0.16842723004694835,0.503590990386765,0.4911347517730497,0.678921568627451,0.6397228637413395,0.6587395957193817,5
2020-05-16 09:07:11.191459,"(1, 1)",900,Yes,0.2,RandomForest,0.1056338028169014,15,0.8943661971830986,0.6863392859394211,0.1772300469483568,0.4879834562933154,0.4766031195840554,0.6926952141057935,0.6043956043956044,0.6455399061032864,6
2020-05-16 09:07:12.427364,"(1, 1)",900,Yes,0.2,RandomForest,0.1056338028169014,15,0.8943661971830986,0.6173324213440807,0.18896713615023475,0.44396098815112905,0.4350877192982456,0.6138613861386139,0.5990338164251208,0.6063569682151588,7
2020-05-16 09:07:13.880369,"(1, 1)",900,Yes,0.2,RandomForest,0.1056338028169014,15,0.8943661971830986,0.6764854353685861,0.16901408450704225,0.4809356136820926,0.4810810810810811,0.6560196560196561,0.6433734939759036,0.6496350364963503,8
2020-05-16 09:07:15.164188,"(1, 1)",900,Yes,0.2,RandomForest,0.11267605633802814,16,0.8873239436619719,0.6581153390120593,0.16960093896713616,0.46115023474178396,0.463821892393321,0.6112469437652812,0.6578947368421053,0.6337135614702155,9
2020-05-16 09:07:16.484220,"(1, 1)",900,Yes,0.2,DecisionTree,0.14788732394366194,21,0.852112676056338,0.5011429793629127,0.19014084507042253,0.4760563380281691,0.4554621848739496,0.640661938534279,0.6117381489841986,0.6258660508083141,0
2020-05-16 09:07:16.798718,"(1, 1)",900,Yes,0.2,DecisionTree,0.07042253521126761,10,0.9295774647887324,0.43615900969441856,0.2147887323943662,0.3897831433042701,0.39,0.5763546798029556,0.5467289719626168,0.5611510791366906,1
2020-05-16 09:07:17.057114,"(1, 1)",900,Yes,0.2,DecisionTree,0.06338028169014084,9,0.9366197183098592,0.4406117857370823,0.21654929577464788,0.41221775095014535,0.40483870967741936,0.5553097345132744,0.5990453460620525,0.5763490241102182,2
2020-05-16 09:07:17.337111,"(1, 1)",900,Yes,0.2,DecisionTree,0.06338028169014084,9,0.9366197183098592,0.44886945757219343,0.21713615023474173,0.4079169461211714,0.4032258064516129,0.5760368663594471,0.5733944954128439,0.5747126436781609,3
2020-05-16 09:07:17.619681,"(1, 1)",900,Yes,0.2,DecisionTree,0.11267605633802814,16,0.8873239436619719,0.4927423928574558,0.19894366197183105,0.4403336686787391,0.4368770764119601,0.6322115384615384,0.5857461024498887,0.6080924855491329,4
2020-05-16 09:07:17.911018,"(1, 1)",900,Yes,0.2,DecisionTree,0.09859154929577464,14,0.9014084507042254,0.4506933205515895,0.21185446009389672,0.4134333780460541,0.4052718286655684,0.5857142857142857,0.5681293302540416,0.5767878077373975,5
2020-05-16 09:07:18.238868,"(1, 1)",900,Yes,0.2,DecisionTree,0.09859154929577464,14,0.9014084507042254,0.4900525731126649,0.2001173708920188,0.4522132796780685,0.4382207578253707,0.6363636363636364,0.5846153846153846,0.6093928980526919,6
2020-05-16 09:07:18.519975,"(1, 1)",900,Yes,0.2,DecisionTree,0.09154929577464788,13,0.9084507042253521,0.4104035122150693,0.22300469483568075,0.3858372456964008,0.3708609271523179,0.5410628019323671,0.5410628019323671,0.5410628019323671,7
2020-05-16 09:07:18.794985,"(1, 1)",900,Yes,0.2,DecisionTree,0.09154929577464788,13,0.908450704225352,0.43882225292649135,0.2089201877934272,0.3958584842387659,0.3976311336717428,0.5717761557177615,0.5662650602409639,0.5690072639225182,8
2020-05-16 09:07:19.051190,"(1, 1)",900,Yes,0.2,DecisionTree,0.09154929577464788,13,0.9084507042253521,0.4308468057437817,0.1942488262910798,0.41176224010731055,0.4068100358422939,0.5604938271604938,0.5973684210526315,0.5783439490445861,9
2020-05-16 09:07:20.476950,"(1, 1)",900,Yes,0.2,LogisticRegression,0.09154929577464788,13,0.908450704225352,0.7347959898962895,0.1643192488262911,0.4988374692600045,0.4927536231884058,0.7139107611548556,0.6139954853273137,0.6601941747572816,0
