0
"Label, TN, FP, FN, TP"
"Google Common,96,7,30,9"
"Test,107,2,28,5"
"SO,128,1,13,0"
"IO,6,38,4,94"
"UI,16,32,8,86"
"Network,86,6,41,9"
"Security,137,0,5,0"
"OpenOffice Documents,135,0,7,0"
"Database,134,0,8,0"
"PDF,137,2,3,0"
"Logging,17,34,11,80"
"Latex,139,1,1,1"
