Google Common,Test,SO,IO,UI,Network,Security,OpenOffice Documents,Database,PDF,Logging,Latex
0.5,0.6666666666666666,0.0,0.6567164179104478,0.5746268656716418,0.6666666666666666,0.0,0.0,0.0,0.0,0.5378787878787878,0.0
0.07692307692307693,0.0975609756097561,0.0,0.967032967032967,0.9625,0.0625,0.0,0.0,0.0,0.0,0.9726027397260274,0.0
0.13333333333333336,0.1702127659574468,0.0,0.7822222222222223,0.7196261682242991,0.11428571428571428,0.0,0.0,0.0,0.0,0.6926829268292681,0.0
39.0,41.0,7.0,91.0,80.0,32.0,4.0,4.0,5.0,2.0,73.0,2.0
