"tf-IDFMin, tf-IDFMax, #_TopTerms,Stop_Word,Train/Test_Size,Algorithm,Accuracy_Score,Accuracy_Score_not_normalized,zero_one_loss, AUC-PR,hamming_loss_avg,Jaccard_samples,Jaccard_macro,Precision,Recall,Fmeasure_Score, i"
"(4, 4),900,Yes,0.2,RandomForest,0.08450704225352113,12,0.9154929577464789,0.6282022651108983,0.1742957746478873,0.47372568745808186,0.4743362831858407,0.6411483253588517,0.6457831325301204,0.6434573829531812,8"
