Google Common,Test,SO,IO,UI,Network,Security,OpenOffice Documents,Database,PDF,Logging,Latex
0.5833333333333334,0.5714285714285714,0.3333333333333333,0.6518518518518519,0.5833333333333334,0.8,0.0,0.0,0.0,0.0,0.5378787878787878,0.0
0.1794871794871795,0.0975609756097561,0.14285714285714285,0.967032967032967,0.9625,0.125,0.0,0.0,0.0,0.0,0.9726027397260274,0.0
0.2745098039215686,0.16666666666666669,0.2,0.7787610619469026,0.7264150943396227,0.21621621621621623,0.0,0.0,0.0,0.0,0.6926829268292681,0.0
39.0,41.0,7.0,91.0,80.0,32.0,4.0,4.0,5.0,2.0,73.0,2.0
