"tf-IDFMin, tf-IDFMax, #_TopTerms,Stop_Word,Train/Test_Size,Algorithm,Accuracy_Score,Accuracy_Score_not_normalized,zero_one_loss, AUC-PR,hamming_loss_avg,Jaccard_samples,Jaccard_macro,Precision,Recall,Fmeasure_Score, i"
"(4, 4),900,Yes,0.2,RandomForest,0.08450704225352113,12,0.9154929577464789,0.6572007086569778,0.1784037558685446,0.49773641851106654,0.4838709677419355,0.6801909307875895,0.6263736263736264,0.6521739130434783,6"
