0
"Label, TN, FP, FN, TP"
"Google Common,103,1,36,2"
"Test,98,1,40,3"
"SO,132,0,10,0"
"IO,5,39,3,95"
"UI,0,48,2,92"
"Network,92,6,44,0"
"Security,139,0,3,0"
"OpenOffice Documents,137,1,4,0"
"Database,136,0,6,0"
"PDF,137,0,5,0"
"Logging,3,53,4,82"
"Latex,139,1,2,0"
