0
"Label, TN, FP, FN, TP"
"Google Common,102,2,31,7"
"Test,98,1,39,4"
"SO,132,0,10,0"
"IO,5,39,5,93"
"UI,3,45,2,92"
"Network,92,6,38,6"
"Security,139,0,3,0"
"OpenOffice Documents,138,0,4,0"
"Database,136,0,6,0"
"PDF,137,0,5,0"
"Logging,5,51,8,78"
"Latex,139,1,2,0"
