0
"Label, TN, FP, FN, TP"
"Google Common,93,6,41,2"
"Test,98,5,36,3"
"SO,130,0,11,1"
"IO,5,33,6,98"
"UI,5,43,6,88"
"Network,94,5,39,4"
"Security,140,0,2,0"
"OpenOffice Documents,139,0,3,0"
"Database,134,1,7,0"
"PDF,137,0,5,0"
"Logging,4,43,7,88"
"Latex,140,0,1,1"
